review_id,event_id,reviewer,verdict,notes,review_version,reviewed_at,detector_correct,liquidity_level_clear,sweep_clear,confirmation_clear,reviewer_score,reviewer_comment,source,level_type,detector_pass,is_confirmed,confirmation_delay_bars,confirmation_type,confirmation_strength
R2-SWP-003260,SWP-003260,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.721062618595752; penetration_atr=0.2730124096548733; reclaim_atr=0.6930315014319219; level_id=rolling_high; bars_held=6.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,58,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.6531422651933758
R2-SWP-003314,SWP-003314,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.4338440111420408; penetration_atr=0.4730362638832392; reclaim_atr=0.3493911414425664; level_id=rolling_high; bars_held=4.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,60,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,2.0,close_break,0.8449084503083208
R2-SWP-003418,SWP-003418,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.49919276719405586; penetration_atr=0.2748002338725451; reclaim_atr=0.3278113428181567; level_id=rolling_high; bars_held=10.0; net_result_r=-1.0; confirmation delay 2 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,47,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,2.0,close_break,0.5874838615282596
R2-SWP-003438,SWP-003438,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.763869132290197; penetration_atr=0.35816014347500996; reclaim_atr=0.038400675176738654; level_id=rolling_low; bars_held=7.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,review,67,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,3.0,close_break,0.5746997832581757
R2-SWP-003477,SWP-003477,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.37037037037034726; penetration_atr=0.4907749077490323; reclaim_atr=0.6955719557196117; level_id=rolling_high; bars_held=15.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,58,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.8046194623248641
R2-SWP-003527,SWP-003527,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.7540415704387824; penetration_atr=0.3504394224732729; reclaim_atr=0.36691776522286185; level_id=rolling_high; bars_held=16.0; net_result_r=-0.21273901481571225; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,66,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.7368215745153063
R2-SWP-003614,SWP-003614,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.6682539682539548; penetration_atr=0.062282398452616364; reclaim_atr=0.7040618955512351; level_id=rolling_low; bars_held=6.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,38,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,2.0,close_break,0.606251800940387
R2-SWP-003700,SWP-003700,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=ambiguous; exit=ambiguous; wick_ratio=0.7267080745341492; penetration_atr=0.4023703703703817; reclaim_atr=0.08296296296298183; level_id=rolling_low; bars_held=2.0; net_result_r=nan; confirmation delay 1 bar(s) ok; review=TP and SL inside the same candle: intrabar order unknown; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,69,TP and SL inside the same candle: intrabar order unknown; human review required,confirmed,rolling,True,True,1.0,close_break,0.7270075126112228
R2-SWP-003728,SWP-003728,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.48064085447263205; penetration_atr=0.26459712394427304; reclaim_atr=0.22752796165262085; level_id=rolling_high; bars_held=10.0; net_result_r=-1.0; confirmation delay 2 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,45,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,2.0,close_break,0.8588030573443863
R2-SWP-003750,SWP-003750,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.6989351403678902; penetration_atr=0.29787234042551297; reclaim_atr=0.29917593928954817; level_id=rolling_high; bars_held=16.0; net_result_r=0.03724609669240217; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,59,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.6501335033677309
